Sno,date,country,Cured,Death,Confirmed,Total Test,"Serious,Critical",Total cases
520,7/18/2021,Afghanistan,0,0,3,141499,68,887
521,7/19/2021,Afghanistan,0,0,1,142414,51,915
522,7/20/2021,Afghanistan,1,3,41,142800,29,386
523,7/21/2021,Afghanistan,3,0,74,143184,30,384
524,7/22/2021,Afghanistan,4,1,74,143439,32,255
525,7/23/2021,Afghanistan,1,1,79,143666,36,227
526,7/24/2021,Afghanistan,2,0,7,143871,32,205
527,7/25/2021,Afghanistan,14,0,101,144285,55,414
528,7/26/2021,Afghanistan,0,2,26,145008,35,723
529,7/27/2021,Afghanistan,0,0,38,145552,62,544
530,7/28/2021,Afghanistan,1,0,83,145996,38,444
531,7/29/2021,Afghanistan,0,0,10,146523,62,527
532,7/30/2021,Afghanistan,0,0,1,147154,31,631
533,7/31/2021,Afghanistan,0,1,23,147501,29,347
534,08/01/2021,Afghanistan,0,0,16,147985,37,484
535,08/02/2021,Afghanistan,2,0,9,148572,30,587
536,08/03/2021,Afghanistan,6,2,152,148933,32,361
537,08/04/2021,Afghanistan,0,0,5,149361,28,428
538,08/05/2021,Afghanistan,5,6,82,149806,15,445
539,08/06/2021,Afghanistan,21,0,43,150240,19,434
540,08/07/2021,Afghanistan,0,1,3,150458,10,218
541,08/08/2021,Afghanistan,2,2,62,150778,28,320
542,08/09/2021,Afghanistan,0,0,1,151013,25,235
543,08/10/2021,Afghanistan,8,3,101,151291,17,278
544,08/11/2021,Afghanistan,23,2,241,151563,10,272
545,08/12/2021,Afghanistan,3,0,13,151770,12,207
546,8/13/2021,Afghanistan,0,3,66,151945,14,175
547,8/14/2021,Afghanistan,39,9,302,152033,7,88
548,8/15/2021,Afghanistan,0,0,1,152144,4,111
549,8/16/2021,Afghanistan,0,0,1,152243,6,99
550,8/17/2021,Afghanistan,0,0,4,152363,12,120
551,8/18/2021,Afghanistan,1,0,3,152411,4,48
552,8/19/2021,Afghanistan,1,3,42,152448,7,37
553,8/20/2021,Afghanistan,3,0,93,152497,11,49
554,8/21/2021,Afghanistan,6,1,234,152511,5,14
555,8/22/2021,Afghanistan,1,3,96,152583,6,72
556,8/23/2021,Afghanistan,2,0,7,152660,7,77
557,8/24/2021,Afghanistan,14,2,103,152722,7,62
558,8/25/2021,Afghanistan,6,3,37,152822,3,100
559,8/26/2021,Afghanistan,1,1,86,152960,8,138
560,8/27/2021,Afghanistan,0,0,10,153007,2,47
561,8/28/2021,Afghanistan,0,0,5,153033,6,26
562,8/29/2021,Afghanistan,0,1,24,153144,7,111
563,8/30/2021,Afghanistan,0,0,16,153220,2,76
564,8/31/2021,Afghanistan,2,0,9,153260,5,40
565,09/01/2021,Afghanistan,8,4,219,153306,4,46
566,09/02/2021,Afghanistan,0,0,5,153375,0,69
567,09/03/2021,Afghanistan,8,7,87,153395,1,20
568,09/04/2021,Afghanistan,21,0,43,153420,2,25
569,09/05/2021,Afghanistan,1,1,3,153534,11,114
570,09/06/2021,Afghanistan,2,2,62,153626,3,92
571,09/07/2021,Afghanistan,0,0,1,153736,7,110
572,09/08/2021,Afghanistan,9,3,110,153840,6,104
573,09/09/2021,Afghanistan,25,2,265,153962,7,122
574,09/10/2021,Afghanistan,3,0,13,153981,3,19
575,09/11/2021,Afghanistan,0,6,99,153990,0,9
576,09/12/2021,Afghanistan,42,13,335,154094,2,104
577,9/13/2021,Afghanistan,0,0,1,154180,2,86
578,9/14/2021,Afghanistan,0,0,1,154283,3,103
579,9/15/2021,Afghanistan,0,0,4,154361,9,78
580,9/16/2021,Afghanistan,1,0,3,154487,3,126
581,9/17/2021,Afghanistan,1,4,46,154532,5,45
582,9/18/2021,Afghanistan,3,0,108,154539,0,7
583,9/19/2021,Afghanistan,6,1,234,154585,0,46
584,9/20/2021,Afghanistan,1,3,107,154712,0,127
585,9/21/2021,Afghanistan,2,0,7,154756,2,44
586,9/22/2021,Afghanistan,14,2,113,154800,1,44
587,9/23/2021,Afghanistan,6,3,53,154960,4,160
588,9/24/2021,Afghanistan,1,1,132,155019,0,59
589,9/25/2021,Afghanistan,0,0,10,155093,0,74
590,9/26/2021,Afghanistan,0,0,1,155132,0,39
591,9/27/2021,Afghanistan,0,0,16,155093,3,-39
592,9/28/2021,Afghanistan,0,1,29,155133,3,40
593,9/29/2021,Afghanistan,0,0,18,155174,0,41
594,9/30/2021,Afghanistan,3,0,9,155191,2,17
595,10/01/2021,Afghanistan,8,4,219,155239,5,48
596,10/02/2021,Afghanistan,0,0,6,155263,1,24
597,10/03/2021,Afghanistan,10,8,95,155286,0,23
598,10/04/2021,Afghanistan,24,0,49,155309,2,23
599,10/05/2021,Afghanistan,1,1,6,155340,2,31
600,10/06/2021,Afghanistan,3,2,75,155380,4,40
601,10/07/2021,Afghanistan,0,0,2,155429,1,49
602,10/08/2021,Afghanistan,10,3,124,155448,0,19
603,10/09/2021,Afghanistan,27,2,286,155466,0,18
604,10/10/2021,Afghanistan,3,0,14,155508,4,42
605,10/11/2021,Afghanistan,0,6,104,155540,3,32
606,10/12/2021,Afghanistan,42,16,335,155599,2,59
607,10/13/2021,Afghanistan,0,0,2,155627,4,28
608,10/14/2021,Afghanistan,0,0,1,155682,4,55
609,10/15/2021,Afghanistan,0,0,5,155688,0,6
610,10/16/2021,Afghanistan,1,0,5,155739,0,51
611,10/17/2021,Afghanistan,1,5,48,155764,5,25
612,10/18/2021,Afghanistan,3,0,167,155776,3,12
613,10/19/2021,Afghanistan,6,1,309,155801,1,25
614,10/20/2021,Afghanistan,1,7,158,155859,0,58
615,10/21/2021,Afghanistan,2,0,10,155891,2,32
616,10/22/2021,Afghanistan,14,2,172,155931,3,40
617,10/23/2021,Afghanistan,3,3,63,155940,1,9
618,10/24/2021,Afghanistan,0,0,77,155944,2,4
619,10/25/2021,Afghanistan,1,1,161,156040,5,96
620,10/26/2021,Afghanistan,0,0,10,156071,2,31
621,10/27/2021,Afghanistan,0,0,1,156124,4,53
622,10/28/2021,Afghanistan,0,0,24,156166,2,42
623,10/29/2021,Afghanistan,0,1,30,156196,1,30
624,10/30/2021,Afghanistan,0,0,18,156210,3,14
625,10/31/2021,Afghanistan,3,0,9,156250,8,40
626,11/01/2021,Afghanistan,15,6,445,156284,1,34
627,11/02/2021,Afghanistan,0,0,7,156307,0,23
628,11/03/2021,Afghanistan,14,10,105,156323,3,16
629,11/04/2021,Afghanistan,24,0,49,156363,0,40
630,11/05/2021,Afghanistan,1,1,6,156365,0,2
631,11/06/2021,Afghanistan,3,2,75,156397,0,32
632,11/07/2021,Afghanistan,0,0,2,156365,3,-32
633,11/08/2021,Afghanistan,12,3,128,156365,1,0
634,11/09/2021,Afghanistan,41,2,295,156365,2,0
635,11/10/2021,Afghanistan,3,0,14,156414,1,49
636,11/11/2021,Afghanistan,0,6,104,156458,1,44
637,11/12/2021,Afghanistan,42,24,490,156487,0,29
638,11/13/2021,Afghanistan,0,0,2,156510,0,23
639,11/14/2021,Afghanistan,0,0,1,156552,1,42
640,11/15/2021,Afghanistan,0,0,5,156610,1,58
641,11/16/2021,Afghanistan,1,0,5,156676,3,66
642,11/17/2021,Afghanistan,1,5,57,156739,0,63
643,11/18/2021,Afghanistan,21,0,200,156795,6,56
644,11/19/2021,Afghanistan,6,2,411,156845,0,50
645,11/20/2021,Afghanistan,1,7,159,156864,0,19
646,11/21/2021,Afghanistan,2,0,16,156896,0,32
647,11/22/2021,Afghanistan,19,2,174,156964,0,68
648,11/23/2021,Afghanistan,3,3,69,157015,2,51
649,11/24/2021,Afghanistan,1,1,190,157059,2,44
650,11/25/2021,Afghanistan,0,0,10,157146,0,87
651,11/26/2021,Afghanistan,0,0,1,157171,0,25
652,11/27/2021,Afghanistan,0,0,26,157190,1,19
653,11/28/2021,Afghanistan,0,1,30,157228,0,38
654,11/29/2021,Afghanistan,0,0,18,157261,0,33
655,11/30/2021,Afghanistan,3,0,9,157303,0,42
656,12/01/2021,Afghanistan,18,7,503,157371,1,68
657,12/02/2021,Afghanistan,0,0,7,157403,2,32
658,12/03/2021,Afghanistan,18,11,122,157423,0,20
659,12/04/2021,Afghanistan,25,1,59,157431,1,8
660,12/05/2021,Afghanistan,1,1,6,157455,0,24
661,12/06/2021,Afghanistan,4,2,106,157486,5,31
662,12/07/2021,Afghanistan,0,0,3,157509,-1,23
663,12/08/2021,Afghanistan,12,4,144,157543,3,34
664,12/09/2021,Afghanistan,49,2,306,157587,3,44
665,12/10/2021,Afghanistan,10,0,14,157611,2,24
666,12/11/2021,Afghanistan,0,9,165,157623,1,12
667,12/12/2021,Afghanistan,42,24,490,157634,3,11
668,12/13/2021,Afghanistan,0,0,2,157648,0,14
669,12/14/2021,Afghanistan,0,0,1,157661,1,13
670,12/15/2021,Afghanistan,0,0,20,157692,2,31
671,12/16/2021,Afghanistan,1,0,5,157725,1,33
672,12/17/2021,Afghanistan,1,5,57,157744,0,19
673,12/18/2021,Afghanistan,21,0,200,157751,1,7
674,12/19/2021,Afghanistan,6,3,485,157787,2,36
675,12/20/2021,Afghanistan,32,7,269,157797,0,10
676,12/21/2021,Afghanistan,2,0,22,157820,2,23
677,12/22/2021,Afghanistan,19,2,227,157855,7,35
678,12/23/2021,Afghanistan,10,3,80,157883,4,28
679,12/24/2021,Afghanistan,1,3,226,157891,0,8
680,12/25/2021,Afghanistan,0,0,10,157902,4,11
681,12/26/2021,Afghanistan,0,0,1,157951,2,49
682,12/27/2021,Afghanistan,0,0,26,157980,1,29
683,12/28/2021,Afghanistan,0,1,32,158007,1,27
684,12/29/2021,Afghanistan,0,0,18,158039,0,32
685,12/30/2021,Afghanistan,8,0,10,158059,0,20
686,12/31/2021,Afghanistan,19,7,523,158098,0,39
687,01/01/2022,Afghanistan,0,0,7,158112,0,14
688,01/02/2022,Afghanistan,22,12,144,158156,5,44
689,01/03/2022,Afghanistan,25,1,84,158184,3,28
690,01/04/2022,Afghanistan,2,1,13,158217,2,33
691,01/05/2022,Afghanistan,4,2,109,158245,1,28
692,01/06/2022,Afghanistan,0,0,4,158279,1,34
693,01/07/2022,Afghanistan,12,4,151,158305,0,26
694,01/08/2022,Afghanistan,55,2,314,158345,1,40
695,01/09/2022,Afghanistan,10,0,14,158381,4,36
696,01/10/2022,Afghanistan,0,9,165,158418,0,37
697,01/11/2022,Afghanistan,56,45,748,158471,1,53
698,01/12/2022,Afghanistan,0,0,2,158559,2,88
699,1/13/2022,Afghanistan,0,0,1,158612,0,53
700,1/14/2022,Afghanistan,2,0,21,158639,0,27
701,1/15/2022,Afghanistan,1,0,5,158678,2,39
702,1/16/2022,Afghanistan,4,6,76,158738,1,60
703,1/17/2022,Afghanistan,21,0,274,158841,2,103
704,1/18/2022,Afghanistan,8,5,571,158975,3,134
705,1/19/2022,Afghanistan,34,7,321,159082,2,107
706,1/20/2022,Afghanistan,4,0,26,159271,0,189
707,1/21/2022,Afghanistan,21,3,305,159380,3,109
708,1/22/2022,Afghanistan,10,3,80,159548,1,168
709,1/23/2022,Afghanistan,1,3,266,159682,3,134
710,1/24/2022,Afghanistan,0,0,10,159933,0,251
711,1/25/2022,Afghanistan,0,0,1,160263,4,330
712,1/26/2022,Afghanistan,0,0,26,160734,4,471
713,1/27/2022,Afghanistan,0,1,32,161009,2,275
714,1/28/2022,Afghanistan,7,0,18,161170,0,161
715,1/29/2022,Afghanistan,9,0,10,161743,2,573
716,1/30/2022,Afghanistan,21,7,576,162111,3,368
717,1/31/2022,Afghanistan,0,0,7,162926,6,815
718,02/01/2022,Afghanistan,25,13,165,163742,3,816
719,02/02/2022,Afghanistan,25,1,90,164245,1,503
720,02/03/2022,Afghanistan,2,1,13,164954,2,709
721,02/04/2022,Afghanistan,4,2,116,165580,2,626
722,02/05/2022,Afghanistan,0,0,4,165712,3,132
723,02/06/2022,Afghanistan,25,4,175,166287,9,575
724,02/07/2022,Afghanistan,58,2,327,167073,8,786
725,02/08/2022,Afghanistan,10,0,14,167880,13,807
726,02/09/2022,Afghanistan,0,13,229,168603,11,723
727,02/10/2022,Afghanistan,56,48,868,169566,11,963
728,02/11/2022,Afghanistan,0,0,2,169990,5,424
729,02/12/2022,Afghanistan,0,0,1,170152,6,162
730,2/13/2022,Afghanistan,2,1,42,170604,8,452
731,2/14/2022,Afghanistan,1,0,5,171076,5,472
732,2/15/2022,Afghanistan,4,7,91,171422,3,346
733,2/16/2022,Afghanistan,21,3,288,171527,13,105
734,2/17/2022,Afghanistan,8,5,621,171679,9,152
735,2/18/2022,Afghanistan,35,7,364,171857,0,178
736,2/19/2022,Afghanistan,0,0,1,171931,8,74
737,2/20/2022,Afghanistan,5,0,31,172206,7,275
738,2/21/2022,Afghanistan,21,3,305,172441,8,235
739,2/22/2022,Afghanistan,13,3,91,172716,20,275
740,2/23/2022,Afghanistan,5,4,305,172924,6,208
741,2/24/2022,Afghanistan,0,0,10,173047,4,123
742,2/25/2022,Afghanistan,0,0,1,173084,0,37
743,2/26/2022,Afghanistan,0,0,27,173180,9,96
744,2/27/2022,Afghanistan,0,1,38,173565,8,385
745,2/28/2022,Afghanistan,7,0,18,173758,7,193
746,03/01/2022,Afghanistan,9,0,10,174018,8,260
747,03/02/2022,Afghanistan,21,9,576,174073,6,55
748,03/03/2022,Afghanistan,0,0,7,174214,2,141
749,03/04/2022,Afghanistan,25,13,165,174269,1,55
750,03/05/2022,Afghanistan,28,3,147,174347,2,78
751,03/06/2022,Afghanistan,2,1,18,174752,3,405
752,03/07/2022,Afghanistan,4,2,116,175144,1,392
753,03/08/2022,Afghanistan,0,0,4,175414,4,270
754,03/09/2022,Afghanistan,25,4,175,175525,6,111
755,03/10/2022,Afghanistan,70,2,336,175893,3,368
756,03/11/2022,Afghanistan,10,0,14,175981,1,88
757,03/12/2022,Afghanistan,0,13,229,176083,2,102
758,3/13/2022,Afghanistan,79,64,1018,176229,1,146
759,3/14/2022,Afghanistan,0,0,2,176463,2,234
760,3/15/2022,Afghanistan,0,0,1,176617,4,154
761,3/16/2022,Afghanistan,2,1,42,176790,2,173
762,3/17/2022,Afghanistan,1,0,5,176941,0,151
763,3/18/2022,Afghanistan,4,7,91,177009,0,68
764,3/19/2022,Afghanistan,21,3,328,177044,3,35
765,3/20/2022,Afghanistan,19,7,690,177116,0,72
766,3/21/2022,Afghanistan,35,7,427,177191,0,75
767,3/22/2022,Afghanistan,0,0,1,177266,3,75
768,3/23/2022,Afghanistan,5,0,31,177321,0,55
769,3/24/2022,Afghanistan,26,3,343,177321,0,0
770,3/25/2022,Afghanistan,13,5,99,177321,0,0
771,3/26/2022,Afghanistan,6,4,348,177479,3,158
772,3/27/2022,Afghanistan,0,0,11,177548,2,69
773,3/28/2022,Afghanistan,0,0,1,177609,1,61
774,3/29/2022,Afghanistan,0,0,28,177658,2,49
775,3/30/2022,Afghanistan,0,1,39,177716,2,58
776,3/31/2022,Afghanistan,7,0,18,177764,3,48
777,04/01/2022,Afghanistan,9,0,10,177788,1,24
778,04/02/2022,Afghanistan,21,9,669,177795,0,7
779,04/03/2022,Afghanistan,0,0,7,177827,0,32
780,04/04/2022,Afghanistan,25,16,179,177903,0,76
781,04/05/2022,Afghanistan,29,3,169,177949,0,46
782,04/06/2022,Afghanistan,2,1,18,177974,0,25
783,04/07/2022,Afghanistan,4,4,158,177974,0,0
784,04/08/2022,Afghanistan,0,0,13,177974,0,0
785,04/09/2022,Afghanistan,28,5,181,177974,2,0
786,04/10/2022,Afghanistan,83,2,345,177974,1,0
787,04/11/2022,Afghanistan,10,0,14,178206,2,232
788,04/12/2022,Afghanistan,0,16,259,178257,0,51
789,4/13/2022,Afghanistan,117,72,1135,178296,0,39
790,4/14/2022,Afghanistan,1,0,2,178355,0,59
791,4/15/2022,Afghanistan,0,0,1,178373,0,18
792,4/16/2022,Afghanistan,2,1,42,178387,0,14
793,4/17/2022,Afghanistan,1,0,5,178423,2,36
794,4/18/2022,Afghanistan,4,8,101,178462,1,39
795,4/19/2022,Afghanistan,21,3,383,178515,0,53
796,4/20/2022,Afghanistan,21,8,738,178555,0,40
797,4/21/2022,Afghanistan,35,7,442,178613,1,58
798,4/22/2022,Afghanistan,0,0,1,178638,0,25
799,4/23/2022,Afghanistan,5,0,35,178650,1,12
800,4/24/2022,Afghanistan,31,4,410,178689,1,39
801,4/25/2022,Afghanistan,16,5,103,178745,1,56
802,4/26/2022,Afghanistan,7,6,363,178775,0,30
803,4/27/2022,Afghanistan,0,0,11,178811,0,36
804,4/28/2022,Afghanistan,0,0,1,178850,0,39
805,4/29/2022,Afghanistan,0,0,29,178873,0,23
806,4/30/2022,Afghanistan,0,1,60,178879,0,6
807,05/01/2022,Afghanistan,7,0,18,178899,0,20
808,05/02/2022,Afghanistan,9,0,10,178901,0,2
809,05/03/2022,Afghanistan,25,13,898,178901,0,0
810,05/04/2022,Afghanistan,1,0,7,178901,1,0
811,05/05/2022,Afghanistan,26,17,241,178905,0,4
812,05/06/2022,Afghanistan,29,3,169,178919,0,14
813,05/07/2022,Afghanistan,6,1,28,178923,0,4
814,05/08/2022,Afghanistan,6,4,184,178996,1,73
815,05/09/2022,Afghanistan,0,1,13,179017,0,21
816,05/10/2022,Afghanistan,30,6,197,179087,1,70
817,05/11/2022,Afghanistan,96,2,357,179137,0,50
818,05/12/2022,Afghanistan,10,0,15,179184,0,47
819,5/13/2022,Afghanistan,0,16,259,179220,1,36
820,5/14/2022,Afghanistan,125,97,1364,179243,3,23
821,2/15/2020,Albania,1,0,2,0,,0
822,2/16/2020,Albania,0,0,1,0,,0
823,2/17/2020,Albania,2,1,44,0,,0
824,2/18/2020,Albania,1,0,5,0,,0
825,2/19/2020,Albania,5,11,132,0,,0
826,2/20/2020,Albania,21,3,463,0,,0
827,2/21/2020,Albania,21,8,834,0,,0
828,2/22/2020,Albania,35,7,473,0,,0
829,2/23/2020,Albania,0,0,1,0,,0
830,2/24/2020,Albania,5,0,35,0,,0
831,2/25/2020,Albania,32,4,431,0,,0
832,2/26/2020,Albania,16,5,116,0,,0
833,2/27/2020,Albania,11,6,381,0,,0
834,2/28/2020,Albania,0,0,11,0,,0
835,2/29/2020,Albania,0,0,1,0,,0
836,03/01/2020,Albania,0,1,29,0,,0
837,03/02/2020,Albania,0,1,60,0,,0
838,03/03/2020,Albania,7,0,18,0,,0
839,03/04/2020,Albania,9,0,18,0,,0
840,03/05/2020,Albania,25,14,903,0,,0
841,03/06/2020,Albania,1,0,7,0,,0
842,03/07/2020,Albania,31,19,308,0,,0
843,03/08/2020,Albania,29,3,177,2,,0
844,03/09/2020,Albania,6,1,28,6,,4
845,03/10/2020,Albania,6,4,207,10,,4
846,03/11/2020,Albania,0,1,17,15,,5
847,03/12/2020,Albania,37,6,214,23,0,8
848,3/13/2020,Albania,123,2,364,33,0,10
849,3/14/2020,Albania,10,0,15,38,0,5
850,3/15/2020,Albania,0,33,443,42,0,4
851,3/16/2020,Albania,188,110,1574,51,0,9
852,3/17/2020,Albania,1,0,2,55,0,4
853,3/18/2020,Albania,0,0,1,59,1,4
854,3/19/2020,Albania,2,1,48,64,0,5
855,3/20/2020,Albania,1,0,7,70,0,6
856,3/21/2020,Albania,5,11,132,76,0,6
857,3/22/2020,Albania,21,3,553,89,0,13
858,3/23/2020,Albania,44,8,911,104,2,15
859,3/24/2020,Albania,43,9,504,123,1,19
860,3/25/2020,Albania,0,0,2,146,0,23
861,3/26/2020,Albania,5,0,35,174,1,28
862,3/27/2020,Albania,32,4,433,186,2,12
863,3/28/2020,Albania,16,5,126,197,2,11
864,3/29/2020,Albania,11,6,381,212,0,15
865,3/30/2020,Albania,10,0,11,223,1,11
866,3/31/2020,Albania,0,0,1,243,4,20
867,04/01/2020,Albania,0,1,29,259,0,16
868,04/02/2020,Albania,19,1,64,277,1,18
869,04/03/2020,Albania,7,0,19,304,1,27
870,04/04/2020,Albania,10,0,25,333,3,29
871,04/05/2020,Albania,25,19,1069,361,0,28
872,04/06/2020,Albania,5,0,7,377,1,16
873,04/07/2020,Albania,44,22,432,383,1,6
874,04/08/2020,Albania,29,3,185,400,0,17
875,04/09/2020,Albania,6,1,32,409,1,9
876,04/10/2020,Albania,6,4,224,416,0,7
877,04/11/2020,Albania,0,1,17,433,0,17
878,04/12/2020,Albania,37,6,226,446,0,13
879,4/13/2020,Albania,142,2,374,467,0,21
880,4/14/2020,Albania,10,0,15,475,1,8
881,4/15/2020,Albania,0,36,564,494,1,19
882,4/16/2020,Albania,208,127,1761,518,1,24
883,4/17/2020,Albania,1,0,2,539,0,21
884,4/18/2020,Albania,0,0,1,548,0,9
885,4/19/2020,Albania,12,1,54,562,0,14
886,4/20/2020,Albania,1,0,7,584,0,22
887,4/21/2020,Albania,5,11,151,609,0,25
888,4/22/2020,Albania,21,3,700,634,1,25
889,4/23/2020,Albania,44,10,969,663,0,29
890,4/24/2020,Albania,43,9,504,678,0,15
891,4/25/2020,Albania,0,0,2,712,0,34
892,4/26/2020,Albania,5,0,35,726,1,14
893,4/27/2020,Albania,45,5,452,736,0,10
894,4/28/2020,Albania,19,5,134,750,2,14
895,4/29/2020,Albania,11,7,432,766,0,16
896,4/30/2020,Albania,10,0,11,773,1,7
897,05/01/2020,Albania,0,0,1,782,0,9
898,05/02/2020,Albania,0,1,31,789,0,7
899,05/03/2020,Albania,26,1,64,795,0,6
900,05/04/2020,Albania,7,0,21,803,0,8
901,05/05/2020,Albania,10,0,31,820,0,17
902,05/06/2020,Albania,27,24,1154,832,0,12
903,05/07/2020,Albania,5,0,7,842,0,10
904,05/08/2020,Albania,47,26,539,850,0,8
905,05/09/2020,Albania,29,3,185,856,0,6
906,05/10/2020,Albania,13,1,32,868,0,12
907,05/11/2020,Albania,6,4,245,872,0,4
908,05/12/2020,Albania,0,2,19,876,0,4
909,5/13/2020,Albania,59,6,247,880,0,4
910,5/14/2020,Albania,179,3,376,898,0,18
911,5/15/2020,Albania,10,0,15,916,0,18
912,5/16/2020,Albania,44,43,604,933,0,17
913,5/17/2020,Albania,217,149,1985,946,0,13
914,5/18/2020,Albania,1,0,2,948,0,2
915,5/19/2020,Albania,0,0,1,949,0,1
916,5/20/2020,Albania,0,0,1,964,0,15
917,5/21/2020,Albania,12,1,54,969,0,5
918,5/22/2020,Albania,1,0,7,981,0,12
919,5/23/2020,Albania,14,11,167,989,0,8
920,5/24/2020,Albania,21,3,812,998,1,9
921,5/25/2020,Albania,50,11,1075,1004,0,6
922,5/26/2020,Albania,100,16,562,1029,1,25
923,5/27/2020,Albania,0,0,2,1050,0,21
924,5/28/2020,Albania,5,0,35,1076,0,26
925,5/29/2020,Albania,47,5,483,1099,0,23
926,5/30/2020,Albania,29,7,152,1122,0,23
927,5/31/2020,Albania,14,9,473,1137,0,15
928,06/01/2020,Albania,10,0,11,1143,0,6
929,06/02/2020,Albania,0,0,1,1164,0,21
930,06/03/2020,Albania,0,1,31,1184,0,20
931,06/04/2020,Albania,26,1,66,1197,0,13
932,06/05/2020,Albania,7,0,21,1212,0,15
933,06/06/2020,Albania,10,0,31,1232,1,20
934,06/07/2020,Albania,30,28,1510,1246,0,14
935,06/08/2020,Albania,5,0,7,1263,0,17
936,06/09/2020,Albania,55,26,617,1299,0,36
937,06/10/2020,Albania,34,3,199,1341,0,42
938,06/11/2020,Albania,13,1,32,1385,1,44
939,06/12/2020,Albania,16,4,270,1416,1,31
940,6/13/2020,Albania,0,2,24,1464,0,48
941,6/14/2020,Albania,65,9,258,1521,0,57
942,6/15/2020,Albania,198,3,379,1590,0,69
943,6/16/2020,Albania,10,0,15,1672,1,82
944,6/17/2020,Albania,51,50,730,1722,1,50
945,6/18/2020,Albania,229,160,2337,1788,1,66
946,6/19/2020,Albania,1,0,2,1838,3,50
